订单编号,下单国家,店铺名,订单拥有账户,买家昵称,创建时间,买家留言,订单状态,出单汇率,平台佣金,交易费用,服务费,优惠券,预估运费,实际运费,退款,总费用,商品收入,运费收入,平台补贴,其他收入,总收入,订单实际收入（订单总收入-订单总费用）,预估收入（人民币）,购买的商品
220927VDTU4SES,巴西,大咖—儿童玩具,2,lucasduarte499,2022-09-27 19:22:14,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,25.6,25.6,0.0,25.6,51.0,0.0,0.0,0.0,51.0,25.4,35.641279999999995,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220927UUCGTXKA,智利,linkeoo.cl,2,xg43lhx6da,2022-09-27 13:52:08,无留言,线上支付,0.007488,776.0,258.0,0.0,600.0,9410.0,9790.0,0.0,11424.0,13529.0,0.0,1860.0,0.0,15389.0,3965.0,29.68992,"[['HA3298-A-35cm', 'https://cl.xiapibuy.com/product/814881954/19040596315', 1], ['HA3298-B-35cm', 'https://cl.xiapibuy.com/product/814881954/19040596315', 1]]"
220927UFW9KJ33,巴西,大咖—儿童玩具,2,claraclarinha219,2022-09-27 10:26:49,无留言,线上支付,1.4032,4.08,1.02,3.06,0.0,40.6,37.9,0.0,46.06,51.0,0.0,15.0,0.0,66.0,19.94,27.979808,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220927U8V3ND7D,巴西,大咖—儿童玩具,2,anonimo28,2022-09-27 08:20:48,无留言,线上支付,1.4032,7.44,1.86,5.58,0.0,69.0,67.2,0.0,82.08,93.0,0.0,20.0,0.0,113.0,30.92,43.386944,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220927U6U9F1CX,巴西,大咖—儿童玩具,2,erikagomes283,2022-09-27 07:44:33,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,13.4,13.4,0.0,13.4,30.6,0.0,0.0,0.0,30.6,17.200000000000003,24.135040000000004,"[['HG9254-Red-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1], ['HG9254-Blue-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1], ['HG9254-Yellow-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1]]"
220927U5XAEQBY,巴西,大咖—儿童玩具,2,jadielamaral,2022-09-27 07:28:21,无留言,线上支付,1.4032,0.0,0.5,0.0,0.0,34.8,34.8,25.2,60.5,25.2,0.0,20.0,0.0,45.2,-15.3,-21.468960000000003,"[['HG7173-YELLOW', 'https://br.xiapibuy.com/product/772890883/20005550667', 2]]"
220927U4UAT6ET,巴西,大咖—儿童玩具,2,soniasouza001,2022-09-27 07:08:47,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,10.6,10.6,0.0,10.6,16.22,0.0,0.0,0.0,16.22,5.619999999999999,7.885983999999999,"[['HG1134-Blackpolicecar', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220927U4CY5U63,巴西,大咖—儿童玩具,2,italosilva35,2022-09-27 07:00:45,无留言,线上支付,1.4032,4.08,1.02,3.06,0.0,40.6,37.9,0.0,46.06,51.0,0.0,15.0,0.0,66.0,19.94,27.979808,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220927U3JAHY7K,巴西,大咖—儿童玩具,2,carmenpaz090679,2022-09-27 06:45:51,无留言,线上支付,1.4032,2.45,0.54,1.84,0.0,33.4,30.6,0.0,35.43,30.6,0.0,20.0,0.0,50.6,15.17,21.286544,"[['HG9254-Green-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1], ['HG9254-Blue-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1], ['HG9254-Yellow-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1]]"
220927TWMJJNQN,巴西,大咖—儿童玩具,2,adriana.1112,2022-09-27 04:59:44,无留言,线上支付,1.4032,3.89,0.97,2.92,0.0,44.7,44.7,0.0,52.48,48.66,0.0,20.0,0.0,68.66,16.18,22.703776,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Blackpolicecar', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220927TU65D1AN,智利,linkeoo.cl,2,705_jc7z8r,2022-09-27 04:15:53,无留言,线上支付,0.007488,440.0,155.0,0.0,600.0,5230.0,5040.0,0.0,6235.0,7933.0,930.0,930.0,0.0,9793.0,3558.0,26.642304,"[['HA1715-elsa-40cm', 'https://cl.xiapibuy.com/product/814881954/13295106645', 1]]"
220927TT4ES96F,巴西,大咖—儿童玩具,2,z9gvcxn7_u,2022-09-27 03:57:02,无留言,线上支付,1.4032,2.6,0.65,1.95,0.0,36.4,36.4,0.0,41.6,32.44,0.0,18.0,0.0,50.44,8.84,12.404288,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220927TM6YCQA7,巴西,大咖—儿童玩具,2,ismaelolivee,2022-09-27 02:11:04,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,25.6,25.6,0.0,25.6,51.0,0.0,0.0,0.0,51.0,25.4,35.641279999999995,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220927THT7KKEG,巴西,大咖—儿童玩具,2,irjx0jmlr_,2022-09-27 01:28:13,无留言,线上支付,1.4032,1.3,0.32,0.97,0.0,30.6,33.4,0.0,35.99,16.22,0.0,20.0,0.0,36.22,0.23,0.322736,"[['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220927TDTH4Q2X,巴西,大咖—儿童玩具,2,maiaraleao12345,2022-09-27 00:16:50,无留言,线上支付,1.4032,2.94,0.73,2.2,0.0,37.3,38.2,0.0,44.07,36.7,0.0,18.0,0.0,54.7,10.63,14.916016,"[['HJ0030-Blue', 'https://br.xiapibuy.com/product/772890883/17571314935', 1], ['HG7173-BLUE', 'https://br.xiapibuy.com/product/772890883/20005550667', 2]]"
220926T6CDANT2,巴西,大咖—儿童玩具,2,sandradal,2022-09-26 22:03:35,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,7.8,7.8,0.0,7.8,12.6,0.0,0.0,0.0,12.6,4.8,6.73536,"[['HG7173-RED', 'https://br.xiapibuy.com/product/772890883/20005550667', 1]]"
220926SSPQVGT8,越南,linkeoo.vn,2,tranngoc0901,2022-09-26 18:16:45,无留言,线上支付,0.000291,7777.0,2416.0,5892.0,0.0,37700.0,35900.0,0.0,51985.0,117833.0,2000.0,15000.0,0.0,134833.0,82848.0,24.108768,"[['HG1134-Ambulance', 'https://vn.xiapibuy.com/product/791538908/13193834700', 2], ['HG9254-Red-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1], ['HG9254-Blue-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1], ['HG9254-Green-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1]]"
220926S8QAMABK,越南,linkeoo.vn,2,daisy_queen656,2022-09-26 13:12:49,无留言,线上支付,0.000291,4366.0,1279.0,3308.0,0.0,34100.0,33200.0,0.0,42153.0,66158.0,2000.0,15000.0,0.0,83158.0,41005.0,11.932455,"[['HI3084-Random Color', 'https://vn.xiapibuy.com/product/791538908/12993834703', 2], ['HX4162-1Pcs Random Color', 'https://vn.xiapibuy.com/product/791538908/19315978392', 1], ['HN3455-red and blue', 'https://vn.xiapibuy.com/product/791538908/20710501436', 1], ['HI2078-Blue', 'https://vn.xiapibuy.com/product/791538908/21328037240', 1]]"
220926S1G4XNMX,巴西,大咖—儿童玩具,2,pitchulino,2022-09-26 11:06:52,无留言,线上支付,1.4032,4.42,1.09,3.31,0.0,43.6,45.4,0.0,54.22,55.2,0.0,18.0,0.0,73.2,18.98,26.632736,"[['HA4005-1', 'https://br.xiapibuy.com/product/772890883/20606612127', 1], ['HA4005-2', 'https://br.xiapibuy.com/product/772890883/20606612127', 1]]"
220926RV4GP815,巴西,大咖—儿童玩具,2,chsaquetini,2022-09-26 09:27:32,无留言,线上支付,1.4032,4.02,1.0,3.01,0.0,38.8,37.0,0.0,45.03,50.2,0.0,15.0,0.0,65.2,20.17,28.302544,"[['HB3173-Brown', 'https://br.xiapibuy.com/product/772890883/20606612162', 1], ['HB3173-Blue', 'https://br.xiapibuy.com/product/772890883/20606612162', 1]]"
220926RKCE29BT,巴西,大咖—儿童玩具,2,xp64qkrt0b,2022-09-26 06:50:53,无留言,线上支付,1.4032,1.39,0.65,1.04,0.0,25.6,27.0,0.0,30.08,17.4,15.0,0.0,0.0,32.4,2.32,3.255424,"[['HJ5135-pink', 'https://br.xiapibuy.com/product/772890883/21806317472', 1]]"
220926RF87M5XF,巴西,大咖—儿童玩具,2,diegoallyson,2022-09-26 05:36:58,无留言,线上支付,1.4032,4.08,1.02,3.06,0.0,45.6,42.9,0.0,51.06,51.0,0.0,20.0,0.0,71.0,19.94,27.979808,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220926RD8W0DF0,巴西,大咖—儿童玩具,2,eliteonver35,2022-09-26 05:01:33,无留言,线上支付,1.4032,7.44,1.86,5.58,0.0,64.0,63.1,0.0,77.98,93.0,0.0,15.0,0.0,108.0,30.02,42.124064,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220926RBFDE74S,巴西,大咖—儿童玩具,2,desapego.jogiellos,2022-09-26 04:29:25,无留言,线上支付,1.4032,2.78,0.7,2.09,0.0,41.8,40.9,0.0,46.47,34.8,0.0,18.0,0.0,52.8,6.33,8.882256,"[['HJ8592-Random', 'https://br.xiapibuy.com/product/772890883/15585785783', 1], ['HJ2115-7 layers', 'https://br.xiapibuy.com/product/772890883/21618867801', 1]]"
220926R9XBKE8M,巴西,大咖—儿童玩具,2,maiconlopes725,2022-09-26 04:01:59,无留言,线上支付,1.4032,12.24,3.06,9.18,0.0,80.2,69.4,0.0,93.88,153.0,0.0,15.0,0.0,168.0,74.12,104.005184,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 3]]"
220926R89NJ7WG,巴西,大咖—儿童玩具,2,milena.maddaloni,2022-09-26 03:32:30,无留言,线上支付,1.4032,7.44,1.86,5.58,0.0,64.0,61.3,0.0,76.18,93.0,0.0,15.0,0.0,108.0,31.82,44.649824,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220926R1NUSVUH,巴西,大咖—儿童玩具,2,mariaivanildeneres,2022-09-26 01:34:03,无留言,线上支付,1.4032,3.89,0.97,2.92,0.0,42.7,43.6,0.0,51.38,48.66,0.0,18.0,0.0,66.66,15.28,21.440896,"[['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 2], ['HG1134-Truck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220925QJYC4T2X,越南,linkeoo.vn,2,namqlxdfacebook,2022-09-25 21:10:56,无留言,货到付款,0.000291,5033.0,2338.0,3813.0,0.0,40800.0,38100.0,0.0,49284.0,76252.0,30000.0,0.0,0.0,106252.0,56968.0,16.577688000000002,"[['HG9254-Red-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1], ['HG9254-Blue-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1], ['HG9254-Yellow-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1], ['HG9254-Green-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1]]"
220925Q0VB74XA,越南,linkeoo.vn,2,tiev3i4dgt,2022-09-25 15:47:07,无留言,货到付款,0.000291,0.0,0.0,0.0,0.0,900.0,900.0,0.0,900.0,3150.0,0.0,0.0,0.0,3150.0,2250.0,0.65475,"[['HJ3174-Doraemon', 'https://vn.xiapibuy.com/product/791538908/12993834713', 1]]"
220925PVXQF6EU,越南,linkeoo.vn,2,hw.ane,2022-09-25 14:36:53,无留言,线上支付,0.000291,11260.0,3531.0,8530.0,0.0,62000.0,70100.0,0.0,93421.0,170600.0,0.0,17000.0,0.0,187600.0,94179.0,27.406089,"[['HA4737-White Radish-43cm', 'https://vn.xiapibuy.com/product/791538908/21310784511', 1]]"
220925PHTBEUTV,巴西,大咖—儿童玩具,2,fernandadaves,2022-09-25 11:17:38,无留言,线上支付,1.4032,4.08,1.02,3.06,0.0,40.6,37.0,0.0,45.16,51.0,0.0,15.0,0.0,66.0,20.84,29.242688,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220925PGYCB4Q4,巴西,大咖—儿童玩具,2,joiceduarte200,2022-09-25 11:02:29,无留言,线上支付,1.4032,3.02,0.94,2.27,0.0,37.3,37.3,0.0,43.53,37.8,9.0,9.0,0.0,55.8,12.27,17.217264,"[['HG7173-YELLOW', 'https://br.xiapibuy.com/product/772890883/20005550667', 1], ['HG7173-GREEN', 'https://br.xiapibuy.com/product/772890883/20005550667', 1], ['HG7173-RED', 'https://br.xiapibuy.com/product/772890883/20005550667', 1]]"
220925PCD6HWSD,巴西,大咖—儿童玩具,2,simone12vaz,2022-09-25 09:40:45,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,37.3,37.3,0.0,37.3,81.1,0.0,0.0,0.0,81.1,43.8,61.46016,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Blackpolicecar', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Truck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Whitepolicecar', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220925P7SSQXFM,越南,linkeoo.vn,2,dieu08111988,2022-09-25 08:18:18,无留言,线上支付,0.000291,4518.0,1330.0,3422.0,0.0,28700.0,27800.0,0.0,37070.0,68448.0,2000.0,15000.0,0.0,85448.0,48378.0,14.077998,"[['HG1134-Whitepolicecar', 'https://vn.xiapibuy.com/product/791538908/13193834700', 1], ['HG9254-Red-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1], ['HG9254-Yellow-no box', 'https://vn.xiapibuy.com/product/791538908/19413607429', 1]]"
220925P091VHFX,巴西,大咖—儿童玩具,2,patricio2329,2022-09-25 06:03:40,无留言,线上支付,1.4032,2.6,0.65,1.95,0.0,33.4,35.2,0.0,40.4,32.44,0.0,15.0,0.0,47.44,7.04,9.878528,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Truck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220925NWXB26HH,巴西,大咖—儿童玩具,2,anapaulawolfram,2022-09-25 05:21:53,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,93.0,0.0,0.0,0.0,93.0,44.0,61.7408,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220925NQ96BXJG,巴西,大咖—儿童玩具,2,ilariansantana,2022-09-25 03:22:40,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,28.3,28.3,0.0,28.3,42.1,0.0,0.0,0.0,42.1,13.8,19.36416,"[['HA5955-Bobbi Dog 92G-40cm', 'https://br.xiapibuy.com/product/772890883/21919242757', 1]]"
220925NMVKDKHH,巴西,大咖—儿童玩具,2,lubbalinda,2022-09-25 02:39:52,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,24.7,24.7,0.0,24.7,48.66,0.0,0.0,0.0,48.66,23.96,33.620672,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Blackpolicecar', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220925NJRNY5V0,越南,linkeoo.vn,2,ducanh081190,2022-09-25 02:01:54,无留言,线上支付,0.000291,508.0,136.0,385.0,0.0,16800.0,16800.0,0.0,17829.0,7703.0,0.0,15000.0,0.0,22703.0,4874.0,1.4183340000000002,"[['HI3084-Random Color', 'https://vn.xiapibuy.com/product/791538908/12993834703', 1]]"
220924N8AEGWF0,巴西,大咖—儿童玩具,2,raianecalorina,2022-09-24 22:54:57,无留言,线上支付,1.4032,1.3,0.32,0.97,0.0,25.6,27.0,0.0,29.59,16.22,0.0,15.0,0.0,31.22,1.63,2.287216,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220924N439M8AN,巴西,大咖—儿童玩具,2,tamaraalmeidadossantos,2022-09-24 21:39:22,无留言,线上支付,1.4032,4.02,1.0,3.01,0.0,38.8,37.9,0.0,45.93,50.2,0.0,15.0,0.0,65.2,19.27,27.039664,"[['HB3173-Green', 'https://br.xiapibuy.com/product/772890883/20606612162', 1], ['HB3173-Blue', 'https://br.xiapibuy.com/product/772890883/20606612162', 1]]"
220924MVR0DUY1,巴西,大咖—儿童玩具,2,mhpqrdkobq,2022-09-24 19:27:47,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,18.4,18.4,0.0,18.4,32.44,0.0,0.0,0.0,32.44,14.04,19.700928,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Truck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220924MU37D6KQ,巴西,大咖—儿童玩具,2,kelbernardosilva,2022-09-24 18:58:17,无留言,线上支付,1.4032,3.89,0.97,2.92,0.0,39.7,39.7,0.0,47.48,48.66,0.0,15.0,0.0,63.66,16.18,22.703776,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Whitepolicecar', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220924KF7YMQAN,巴西,大咖—儿童玩具,2,ericaandraderodrigues,2022-09-24 05:53:32,无留言,线上支付,1.4032,2.6,0.65,1.95,0.0,38.4,38.4,0.0,43.6,32.44,0.0,20.0,0.0,52.44,8.84,12.404288,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Firetruck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220924K9GTCAQM,巴西,大咖—儿童玩具,2,cleiton28,2022-09-24 04:11:05,无留言,线上支付,1.4032,7.44,1.86,5.58,0.0,67.0,64.3,0.0,79.18,93.0,0.0,18.0,0.0,111.0,31.82,44.649824,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220924K98WN31W,巴西,大咖—儿童玩具,2,cleiton28,2022-09-24 04:06:40,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,93.0,0.0,0.0,0.0,93.0,44.0,61.7408,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220924K0A87F4C,巴西,大咖—儿童玩具,2,mazzuranajoao,2022-09-24 01:26:21,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,40.0,40.0,65.85,105.85,65.85,0.0,0.0,0.0,65.85,-40.0,-56.128,"[['HA1459-Black Cat-28*25*45cm', 'https://br.xiapibuy.com/product/772890883/16970773142', 1]]"
220924K00FF6NX,巴西,大咖—儿童玩具,2,mazzuranajoao,2022-09-24 01:20:54,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,40.0,40.0,0.0,40.0,65.85,0.0,0.0,0.0,65.85,25.849999999999994,36.27271999999999,"[['HA1459-Black Cat-28*25*45cm', 'https://br.xiapibuy.com/product/772890883/16970773142', 1]]"
220924JV7XSNQ5,巴西,大咖—儿童玩具,2,meiryeva,2022-09-24 00:13:28,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,7.8,7.8,0.0,7.8,12.6,0.0,0.0,0.0,12.6,4.8,6.73536,"[['HG7173-GREEN', 'https://br.xiapibuy.com/product/772890883/20005550667', 1]]"
220923JBA08ST9,巴西,大咖—儿童玩具,2,anaceliaiyn,2022-09-23 19:10:24,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,25.6,25.6,0.0,25.6,51.0,0.0,0.0,0.0,51.0,25.4,35.641279999999995,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220923J96M0108,越南,linkeoo.vn,2,sumino2022,2022-09-23 18:33:09,无留言,货到付款,0.000291,0.0,0.0,0.0,0.0,36000.0,36000.0,0.0,36000.0,138916.0,0.0,0.0,0.0,138916.0,102916.0,29.948556000000004,"[['HA5417-Blue Sea Leopard-30cm', 'https://vn.xiapibuy.com/product/791538908/20710501410', 1], ['HA5417-Gray Seal-30cm', 'https://vn.xiapibuy.com/product/791538908/20710501410', 1]]"
220923J514F03N,巴西,大咖—儿童玩具,2,lpatysamps,2022-09-23 17:18:04,无留言,线上支付,1.4032,4.08,1.02,3.06,0.0,45.6,42.0,0.0,50.16,51.0,0.0,20.0,0.0,71.0,20.84,29.242688,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220923HJWWSBD8,巴西,大咖—儿童玩具,2,v2y9zm13wu,2022-09-23 11:54:19,无留言,线上支付,1.4032,2.85,0.71,2.14,0.0,36.1,36.1,0.0,41.8,35.62,0.0,15.0,0.0,50.62,8.82,12.376224,"[['HN3455-red and blue', 'https://br.xiapibuy.com/product/772890883/17371514118', 1], ['', 'https://br.xiapibuy.com/product/772890883/21105504296', 1], ['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220923H64PWXHK,巴西,大咖—儿童玩具,2,carlosdanielpetrovisch,2022-09-23 08:05:19,无留言,线上支付,1.4032,7.44,1.86,5.58,0.0,67.0,60.7,0.0,75.58,93.0,0.0,18.0,0.0,111.0,35.42,49.701344000000006,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220923H3PR21KU,巴西,大咖—儿童玩具,2,rhayanekayne,2022-09-23 07:21:43,无留言,线上支付,1.4032,3.37,0.83,2.53,0.0,46.3,33.7,0.0,40.43,42.1,0.0,18.0,0.0,60.1,19.67,27.600944,"[['HA5955-Bobbi Dog 92G-40cm', 'https://br.xiapibuy.com/product/772890883/21919242757', 1]]"
220923H10MXQBG,巴西,大咖—儿童玩具,2,elainesouza837738,2022-09-23 06:33:33,无留言,线上支付,1.4032,7.44,1.86,5.58,0.0,64.0,61.3,0.0,76.18,93.0,0.0,15.0,0.0,108.0,31.82,44.649824,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220923GYE97P0H,巴西,大咖—儿童玩具,2,mariacarolinamendona303,2022-09-23 06:05:23,无留言,线上支付,1.4032,1.84,0.46,1.38,0.0,32.0,30.6,0.0,34.28,23.0,0.0,20.0,0.0,43.0,8.72,12.235904,"[['HA1459-Black Cat-12*12*22cm', 'https://br.xiapibuy.com/product/772890883/16970773142', 1]]"
220923GFQPDD1A,巴西,大咖—儿童玩具,2,mazzuranajoao,2022-09-23 01:24:20,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,40.0,40.0,0.0,40.0,65.85,0.0,0.0,0.0,65.85,25.849999999999994,36.27271999999999,"[['HA1459-Black Cat-28*25*45cm', 'https://br.xiapibuy.com/product/772890883/16970773142', 1]]"
220923GDUHXG3P,巴西,大咖—儿童玩具,2,anqcqw8s_t,2022-09-23 00:50:41,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,18.4,18.4,0.0,18.4,32.44,0.0,0.0,0.0,32.44,14.04,19.700928,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Truck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220923GDBTD9QB,巴西,大咖—儿童玩具,2,anqcqw8s_t,2022-09-23 00:41:54,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,18.4,18.4,0.0,18.4,32.44,0.0,0.0,0.0,32.44,14.04,19.700928,"[['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1], ['HG1134-Truck', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220923GCR9PNNN,巴西,大咖—儿童玩具,2,eldeniquadros,2022-09-23 00:30:58,无留言,线上支付,1.4032,3.26,0.82,2.45,0.0,31.6,29.8,0.0,36.33,40.8,0.0,15.0,0.0,55.8,19.47,27.320304,"[['HG9254-Green-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1], ['HG9254-Red-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1], ['HG9254-Blue-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1], ['HG9254-Yellow-no box', 'https://br.xiapibuy.com/product/772890883/14088301436', 1]]"
220923GC3NRENH,巴西,大咖—儿童玩具,2,paulaprimegomes,2022-09-23 00:19:27,无留言,线上支付,1.4032,4.08,1.02,3.06,0.0,45.6,43.8,0.0,51.96,51.0,0.0,20.0,0.0,71.0,19.04,26.716928,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220922G661KKNX,巴西,大咖—儿童玩具,2,henriquescudeler,2022-09-22 22:33:24,无留言,线上支付,1.4032,4.08,1.02,3.06,0.0,43.6,41.8,0.0,49.96,51.0,0.0,18.0,0.0,69.0,19.04,26.716928,"[['HA9585-Blue-30cm/0.22kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220922G63MA0N6,巴西,大咖—儿童玩具,2,requeiroga,2022-09-22 22:32:08,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,49.0,49.0,0.0,49.0,93.0,0.0,0.0,0.0,93.0,44.0,61.7408,"[['HA9585-Blue-45cm/0.48kg', 'https://br.xiapibuy.com/product/772890883/17471851978', 1]]"
220922G4XSM5T2,巴西,大咖—儿童玩具,2,annyzinhadias,2022-09-22 22:11:26,无留言,线上支付,1.4032,2.35,0.59,1.76,0.0,34.8,34.8,0.0,39.5,29.32,0.0,20.0,0.0,49.32,9.82,13.779424,"[['HI5340-KT cat', 'https://br.xiapibuy.com/product/772890883/17480678406', 1], ['HG1134-Ambulance', 'https://br.xiapibuy.com/product/772890883/21108075244', 1]]"
220922G1NPVS26,巴西,大咖—儿童玩具,2,barbaracalazans786,2022-09-22 21:12:43,无留言,已作废,1.4032,0.0,0.0,0.0,0.0,35.5,35.5,0.0,35.5,57.0,0.0,0.0,0.0,57.0,21.5,30.1688,"[['HA5417-Gray Seal-40cm', 'https://br.xiapibuy.com/product/772890883/17070773087', 1]]"
